timestamp,source_ip,dest_ip,dest_port,protocol,method,path,status_code,user_agent,bytes,user_id
2026-04-03T02:40:43+09:00,203.0.113.42,10.0.1.10,443,HTTPS,GET,"/api/users?id=1' UNION ALL SELECT null,@@version--",403,"Mozilla/5.0 (compatible; sqlmap/1.7)",295,-
2026-04-03T02:40:43+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,146,-
2026-04-03T02:40:49+09:00,10.0.13.42,10.0.1.10,443,HTTPS,GET,/api/projects/2/tasks,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",11061,emp_0079
2026-04-03T02:40:51+09:00,198.51.100.15,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",270,-
2026-04-03T02:40:51+09:00,203.0.113.42,10.0.1.10,443,HTTPS,POST,"/api/admin/login?user=admin'--",403,"Mozilla/5.0 (compatible; sqlmap/1.7)",287,-
2026-04-03T02:40:57+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,119,-
2026-04-03T02:40:58+09:00,198.51.100.11,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0",195,-
2026-04-03T02:41:06+09:00,51.146.14.124,10.0.1.10,80,HTTP,GET,/favicon.ico,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",40524,-
2026-04-03T02:41:10+09:00,172.16.4.57,10.0.1.10,443,HTTPS,PUT,/api/ci/builds/142,201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",7089,dev_022
2026-04-03T02:41:11+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,82,-
2026-04-03T02:41:16+09:00,172.16.5.159,10.0.1.10,443,HTTPS,PUT,/api/deployments/staging,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",6593,dev_029
2026-04-03T02:41:18+09:00,10.0.35.135,10.0.1.10,443,HTTPS,GET,/api/search?q=quarterly+report,201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0",17009,emp_0100
2026-04-03T02:41:19+09:00,10.0.20.50,10.0.1.10,443,HTTPS,DELETE,/api/messages/sent,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",10848,emp_0041
2026-04-03T02:41:22+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,149,-
2026-04-03T02:41:23+09:00,203.0.113.42,10.0.1.10,443,HTTPS,POST,"/api/admin/login?user=admin' AND '1'='1",200,"Mozilla/5.0 (compatible; sqlmap/1.7)",3784,-
2026-04-03T02:41:33+09:00,198.51.100.20,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0",169,-
2026-04-03T02:41:37+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,141,-
2026-04-03T02:41:40+09:00,198.51.100.20,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",208,-
2026-04-03T02:41:50+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,78,-
2026-04-03T02:42:04+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,52,-
2026-04-03T02:42:04+09:00,10.0.15.150,10.0.1.10,443,HTTPS,DELETE,/api/auth/refresh,304,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1018,emp_0193
2026-04-03T02:42:06+09:00,203.0.113.42,10.0.1.10,443,HTTPS,POST,"/api/admin/login?user=admin' UNION SELECT username,password FROM users--",403,"Mozilla/5.0 (compatible; sqlmap/1.7)",305,-
2026-04-03T02:42:12+09:00,170.88.235.166,10.0.1.10,80,HTTP,GET,/static/images/hero.webp,304,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",110396,-
2026-04-03T02:42:15+09:00,10.0.12.143,10.0.1.10,443,HTTPS,POST,/api/notifications,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0",5322,emp_0127
2026-04-03T02:42:15+09:00,198.51.100.13,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",221,-
2026-04-03T02:42:17+09:00,75.134.245.125,10.0.1.10,80,HTTP,GET,/static/images/logo.png,304,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",8332,-
2026-04-03T02:42:17+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,138,-
2026-04-03T02:42:17+09:00,172.16.9.62,10.0.1.10,443,HTTPS,GET,/api/git/repos/mobile/commits,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1743,dev_028
2026-04-03T02:42:21+09:00,10.0.35.63,10.0.1.10,443,HTTPS,GET,/api/search?q=project+status,201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",22756,emp_0094
2026-04-03T02:42:22+09:00,183.213.233.91,10.0.1.10,80,HTTP,GET,/static/js/main.bundle.js,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",177262,-
2026-04-03T02:42:23+09:00,198.51.100.11,10.0.1.10,443,HTTPS,POST,/api/auth/login,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1490,-
2026-04-03T02:42:28+09:00,10.0.35.51,10.0.1.10,443,HTTPS,GET,/api/dashboard,201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",21954,emp_0036
2026-04-03T02:42:28+09:00,198.51.100.18,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",261,-
2026-04-03T02:42:29+09:00,10.0.48.57,10.0.1.10,443,HTTPS,GET,/api/projects/1/members,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",13197,emp_0129
2026-04-03T02:42:30+09:00,198.51.100.14,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",145,-
2026-04-03T02:42:31+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,119,-
2026-04-03T02:42:33+09:00,198.51.100.18,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0",110,-
2026-04-03T02:42:37+09:00,10.0.33.234,10.0.1.10,443,HTTPS,GET,/api/auth/session,201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0",17716,emp_0030
2026-04-03T02:42:45+09:00,10.0.11.126,10.0.1.10,443,HTTPS,DELETE,/api/reports/weekly,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",12887,emp_0055
2026-04-03T02:42:45+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,115,-
2026-04-03T02:42:46+09:00,143.179.116.5,10.0.1.10,80,HTTP,GET,/robots.txt,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",68000,-
2026-04-03T02:42:56+09:00,172.16.3.64,10.0.1.10,443,HTTPS,PUT,/api/projects/dev/sprints,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",6866,dev_024
2026-04-03T02:42:56+09:00,183.213.233.91,10.0.1.10,80,HTTP,GET,/static/fonts/inter.woff2,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0",35072,-
2026-04-03T02:42:56+09:00,172.16.9.62,10.0.1.10,443,HTTPS,PUT,/api/git/repos,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",13095,dev_028
2026-04-03T02:42:58+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,67,-
2026-04-03T02:42:58+09:00,203.0.113.42,10.0.1.10,443,HTTPS,POST,"/api/admin/login?user=admin'--",403,"Mozilla/5.0 (compatible; sqlmap/1.7)",201,-
2026-04-03T02:43:08+09:00,10.0.18.142,10.0.1.10,443,HTTPS,GET,/api/search?q=project+status,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",3484,emp_0059
2026-04-03T02:43:11+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,122,-
2026-04-03T02:43:11+09:00,88.161.46.193,10.0.1.10,80,HTTP,GET,/static/fonts/inter.woff2,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",173322,-
2026-04-03T02:43:18+09:00,172.16.7.236,10.0.1.10,443,HTTPS,POST,/api/ci/pipelines/latest,201,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",10897,dev_015
2026-04-03T02:43:24+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,101,-
2026-04-03T02:43:32+09:00,172.16.7.76,10.0.1.10,443,HTTPS,GET,/api/git/repos/infra/commits,201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2804,dev_013
2026-04-03T02:43:33+09:00,198.51.100.14,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0",106,-
2026-04-03T02:43:37+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,68,-
2026-04-03T02:43:49+09:00,10.0.7.202,10.0.1.10,443,HTTPS,GET,/api/files/upload,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0",14292,emp_0059
2026-04-03T02:43:52+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,100,-
2026-04-03T02:44:05+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,107,-
2026-04-03T02:44:11+09:00,10.0.49.26,10.0.1.10,443,HTTPS,GET,/api/search?q=quarterly+report,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",24556,emp_0094
2026-04-03T02:44:19+09:00,10.0.35.63,10.0.1.10,443,HTTPS,GET,/api/notifications/read,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",3159,emp_0094
2026-04-03T02:44:21+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,134,-
2026-04-03T02:44:26+09:00,198.51.100.22,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",159,-
2026-04-03T02:44:30+09:00,10.0.12.196,10.0.1.10,443,HTTPS,DELETE,/api/teams/1/members,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2670,emp_0018
2026-04-03T02:44:33+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,55,-
2026-04-03T02:44:36+09:00,10.0.35.135,10.0.1.10,443,HTTPS,GET,/api/files/upload,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",13579,emp_0123
2026-04-03T02:44:42+09:00,198.51.100.13,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0",298,-
2026-04-03T02:44:44+09:00,172.16.3.64,10.0.1.10,443,HTTPS,GET,/api/ci/pipelines,201,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",9164,dev_024
2026-04-03T02:44:44+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,111,-
2026-04-03T02:44:45+09:00,10.0.17.218,10.0.1.10,443,HTTPS,POST,/api/messages/inbox,400,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1177,emp_0172
2026-04-03T02:44:46+09:00,10.0.26.33,10.0.1.10,443,HTTPS,GET,/api/files/list,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",22592,emp_0108
2026-04-03T02:44:49+09:00,10.0.24.204,10.0.1.10,443,HTTPS,POST,/api/projects/1,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",22277,emp_0020
2026-04-03T02:44:51+09:00,198.51.100.12,10.0.1.10,443,HTTPS,POST,/api/auth/login,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",855,-
2026-04-03T02:44:53+09:00,172.16.4.57,10.0.1.10,443,HTTPS,GET,/api/git/repos,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",12726,dev_022
2026-04-03T02:44:59+09:00,198.51.100.19,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",224,-
2026-04-03T02:45:01+09:00,10.0.8.170,10.0.1.10,443,HTTPS,DELETE,/api/projects/1/tasks,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",9686,emp_0034
2026-04-03T02:45:01+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,145,-
2026-04-03T02:45:05+09:00,170.88.235.166,10.0.1.10,80,HTTP,GET,/static/js/vendor.bundle.js,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",214036,-
2026-04-03T02:45:07+09:00,10.0.33.234,10.0.1.10,443,HTTPS,GET,/api/dashboard,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",11638,emp_0030
2026-04-03T02:45:14+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,61,-
2026-04-03T02:45:22+09:00,78.98.154.106,10.0.1.10,80,HTTP,GET,/static/js/vendor.bundle.js,304,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",62909,-
2026-04-03T02:45:23+09:00,75.134.245.125,10.0.1.10,443,HTTPS,GET,/static/images/icons/sprite.svg,200,"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",198290,-
2026-04-03T02:45:25+09:00,10.0.18.142,10.0.1.10,443,HTTPS,POST,/api/teams/1/members,201,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",4490,emp_0057
2026-04-03T02:45:27+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,92,-
2026-04-03T02:45:34+09:00,54.65.222.96,10.0.1.10,443,HTTPS,GET,/static/css/styles.css,304,"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)",117686,-
2026-04-03T02:45:36+09:00,10.0.31.32,10.0.1.10,443,HTTPS,GET,/api/files/recent,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0",10507,emp_0066
2026-04-03T02:45:36+09:00,10.0.35.135,10.0.1.10,443,HTTPS,GET,/api/messages/sent,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",7881,emp_0100
2026-04-03T02:45:41+09:00,10.0.35.53,10.0.1.10,443,HTTPS,PUT,/api/files/recent,201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",6132,emp_0013
2026-04-03T02:45:41+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,61,-
2026-04-03T02:45:42+09:00,171.158.40.79,10.0.1.10,80,HTTP,GET,/sitemap.xml,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",169033,-
2026-04-03T02:45:52+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,67,-
2026-04-03T02:45:59+09:00,193.150.112.182,10.0.1.10,443,HTTPS,GET,/sitemap.xml,304,"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",198574,-
2026-04-03T02:46:08+09:00,172.16.7.236,10.0.1.10,443,HTTPS,GET,/api/deployments/production,201,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",12465,dev_015
2026-04-03T02:46:08+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,92,-
2026-04-03T02:46:10+09:00,10.0.17.218,10.0.1.10,443,HTTPS,POST,/api/projects/list,400,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",5540,emp_0172
2026-04-03T02:46:22+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,136,-
2026-04-03T02:46:26+09:00,198.51.100.17,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",206,-
2026-04-03T02:46:33+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,50,-
2026-04-03T02:46:34+09:00,10.0.35.51,10.0.1.10,443,HTTPS,GET,/api/projects/1/members,201,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",7410,emp_0114
2026-04-03T02:46:39+09:00,213.167.126.19,10.0.1.10,80,HTTP,GET,/static/images/icons/sprite.svg,304,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",26518,-
2026-04-03T02:46:46+09:00,145.61.143.86,10.0.1.10,80,HTTP,GET,/static/js/chunk-456.js,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",67202,-
2026-04-03T02:46:49+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,142,-
2026-04-03T02:46:56+09:00,10.0.17.78,10.0.1.10,443,HTTPS,POST,/api/search?q=project+status,304,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",15515,emp_0001
2026-04-03T02:46:59+09:00,172.16.4.57,10.0.1.10,443,HTTPS,GET,/api/projects/dev/releases,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",14671,dev_022
2026-04-03T02:47:01+09:00,10.0.12.240,10.0.1.10,443,HTTPS,POST,/api/projects/2/settings,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",17221,emp_0018
2026-04-03T02:47:02+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,95,-
2026-04-03T02:47:03+09:00,10.0.35.53,10.0.1.10,443,HTTPS,GET,/api/projects/1/members,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",21169,emp_0013
2026-04-03T02:47:15+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,141,-
2026-04-03T02:47:17+09:00,10.0.11.126,10.0.1.10,443,HTTPS,GET,/api/projects/3/tasks,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",20405,emp_0055
2026-04-03T02:47:20+09:00,198.51.100.16,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",116,-
2026-04-03T02:47:23+09:00,10.0.48.57,10.0.1.10,443,HTTPS,GET,/api/calendar/upcoming,304,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",5043,emp_0026
2026-04-03T02:47:27+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,56,-
2026-04-03T02:47:43+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,121,-
2026-04-03T02:47:46+09:00,10.0.7.21,10.0.1.10,443,HTTPS,POST,/api/notifications,400,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",9586,emp_0017
2026-04-03T02:47:46+09:00,10.0.32.198,10.0.1.10,443,HTTPS,GET,/api/files/upload,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",24625,emp_0025
2026-04-03T02:47:53+09:00,10.0.22.150,10.0.1.10,443,HTTPS,POST,/api/reports/weekly,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",12288,emp_0178
2026-04-03T02:47:53+09:00,183.213.233.91,10.0.1.10,80,HTTP,GET,/static/js/chunk-123.js,304,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",82762,-
2026-04-03T02:47:54+09:00,198.51.100.13,10.0.1.10,443,HTTPS,POST,/api/auth/login,401,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",213,-
2026-04-03T02:47:55+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/ping,200,kube-probe/1.28,91,-
2026-04-03T02:48:00+09:00,10.0.35.51,10.0.1.10,443,HTTPS,GET,/api/projects/1/members,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",688,emp_0114
2026-04-03T02:48:06+09:00,208.125.103.163,10.0.1.10,443,HTTPS,GET,/static/js/chunk-456.js,200,"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)",31071,-
2026-04-03T02:48:07+09:00,10.0.22.150,10.0.1.10,443,HTTPS,GET,/api/projects/3/tasks,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",11981,emp_0178
2026-04-03T02:48:07+09:00,10.0.0.1,10.0.1.10,80,HTTP,GET,/health,200,kube-probe/1.28,124,-
2026-04-03T02:48:08+09:00,10.0.48.57,10.0.1.10,443,HTTPS,GET,/api/calendar/events,304,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",16081,emp_0129
2026-04-03T02:48:10+09:00,10.0.33.234,10.0.1.10,443,HTTPS,GET,/api/projects/2,400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",9919,emp_0042
2026-04-03T02:48:15+09:00,143.179.116.5,10.0.1.10,80,HTTP,GET,/static/images/icons/sprite.svg,304,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",209391,-
